,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Date Of Registration
4058,20_11_4058,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4059,20_11_4059,Private Car,MAZDA,CX-30 2.0 I-PLUS,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4060,20_11_4060,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4061,20_11_4061,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4062,20_11_4062,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016,2020-11
4063,20_11_4063,Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4064,20_11_4064,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4065,20_11_4065,Private Car,HONDA,VEZEL HYBRID Z,Petrol,1496,STATION WAGGON,C2,-,4,"> 150,000 and <= 300,000",2015,2020-11
4066,20_11_4066,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4067,20_11_4067,Private Car,HONDA,N-BOX CUSTOM G TURBO SS PACKAGE,Petrol,660,STATION WAGGON,C2,-,3,"<= 150,000",2013,2020-11
4068,20_11_4068,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4069,20_11_4069,Private Car,B.M.W.,320IA TOURING SPORT (G21),Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4070,20_11_4070,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-11
4071,20_11_4071,Private Car,BENTLEY,CONTINENTAL GT CONVERTIBLE,Petrol,5950,CONVERTIBLE,A,-,3,"> 500,000",2020,2020-11
4072,20_11_4072,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4073,20_11_4073,Private Car,TOYOTA,ALPHARD SC,Petrol,2493,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2020,2020-11
4074,20_11_4074,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-11
4075,20_11_4075,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-11
4076,20_11_4076,Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-11
4077,20_11_4077,Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4078,20_11_4078,Private Car,TOYOTA,VELLFIRE,Petrol,2494,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-11
4079,20_11_4079,Private Car,B.M.W.,218IA GRAN TOURER (F46),Petrol,1499,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4080,20_11_4080,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4081,20_11_4081,Private Car,MERCEDES BENZ,C200 CABRIOLET FL(A205),Petrol,1497,CONVERTIBLE,A,-,3,"> 300,000 and <= 500,000",2020,2020-11
4082,20_11_4082,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4083,20_11_4083,Private Car,LEXUS,UX200,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4084,20_11_4084,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,7,"<= 150,000",2017,2020-11
4085,20_11_4085,Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,3,"> 500,000",2020,2020-11
4086,20_11_4086,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4087,20_11_4087,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-11
4088,20_11_4088,Private Car,B.M.W.,520IA SALOON LUXURY (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4089,20_11_4089,Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,3,"> 500,000",2020,2020-11
4090,20_11_4090,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4091,20_11_4091,Private Car,TOYOTA,PRIUS HYBRID,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2011,2020-11
4092,20_11_4092,Private Car,MINI,MINI COOPER CLUBMAN AUTOMATIC (F54),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4093,20_11_4093,Private Car,HONDA,STEPWAGON SPADA,Petrol,1496,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,2020-11
4094,20_11_4094,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4095,20_11_4095,Private Car,MERCEDES BENZ,E200 EXCLUSIVE FACELIFT (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4096,20_11_4096,Private Car,B.M.W.,X3 XDRIVE20IA (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4097,20_11_4097,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-11
4098,20_11_4098,Private Car,TOYOTA,AQUA GS,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015,2020-11
4099,20_11_4099,Private Car,HONDA,VEZEL HYBRID Z,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2014,2020-11
4100,20_11_4100,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4101,20_11_4101,Private Car,B.M.W.,840IA GRAN COUPE M SPORT EDITION (G16),Petrol,2998,SALOON,A,-,4,"> 500,000",2020,2020-11
4102,20_11_4102,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4103,20_11_4103,Private Car,HONDA,FREED G WELCAB,Petrol,1496,Station Waggon(WA),C2,-,6,"<= 150,000",2010,2020-11
4104,20_11_4104,Private Car,MERCEDES BENZ,E200 COUPE (C238),Petrol,1991,SALOON,A,-,3,"> 300,000 and <= 500,000",2019,2020-11
4105,20_11_4105,Private Car,LANDROVER,RR EVOQUE P250 R-DYN HSE,Petrol,1997,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-11
4106,20_11_4106,Private Car,KIA,NIRO EV+ DELUXE,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4107,20_11_4107,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-11
4108,20_11_4108,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4109,20_11_4109,Private Car,AUDI,RS6 AVANT QUATTRO,Petrol,3996,STATION WAGGON,A,-,4,"> 500,000",2020,2020-11
4110,20_11_4110,Private Car,B.M.W.,218IA GRAN TOURER (F46),Petrol,1499,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4111,20_11_4111,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2017,2020-11
4112,20_11_4112,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4113,20_11_4113,Private Car,SUBARU,BRZ TS,Petrol,1998,SALOON,C2,-,3,"> 150,000 and <= 300,000",2015,2020-11
4114,20_11_4114,Private Car,AUDI,A5 SPORTBACK 40 TFSI S LINE,Petrol,1984,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4115,20_11_4115,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4116,20_11_4116,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4117,20_11_4117,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4118,20_11_4118,Private Car,LEXUS,CT200H HYBRID,Petrol,1797,STATION WAGGON,C2,-,4,"<= 150,000",2013,2020-11
4119,20_11_4119,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4120,20_11_4120,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4121,20_11_4121,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4122,20_11_4122,Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,3,"> 500,000",2020,2020-11
4123,20_11_4123,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4124,20_11_4124,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4125,20_11_4125,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4126,20_11_4126,Private Car,MERCEDES BENZ,E200 AMG LINE FACELIFT (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4127,20_11_4127,Private Car,HONDA,ODYSSEY,Petrol,2356,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4128,20_11_4128,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4129,20_11_4129,Private Car,B.M.W.,530IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4130,20_11_4130,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4131,20_11_4131,Private Car,TOYOTA,NOAH,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,2020-11
4132,20_11_4132,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2020,2020-11
4133,20_11_4133,Private Car,VOLVO,XC60 B5 INSCRIPTION,Petrol,1969,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4134,20_11_4134,Private Car,TOYOTA,VELLFIRE,Petrol,2494,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-11
4135,20_11_4135,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4136,20_11_4136,Private Car,ROLLS ROYCE,PHANTOM EWB 4 SEATER,Petrol,6749,Saloon(Heavy),A,-,3,"> 500,000",2020,2020-11
4137,20_11_4137,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4138,20_11_4138,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4139,20_11_4139,Private Car,KIA,NIRO EV,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4140,20_11_4140,Private Car,NISSAN,LEAF LUX,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-11
4141,20_11_4141,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4142,20_11_4142,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4143,20_11_4143,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-11
4144,20_11_4144,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-11
4145,20_11_4145,Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,7,"<= 150,000",2009,2020-11
4146,20_11_4146,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-11
4147,20_11_4147,Private Car,TOYOTA,COROLLA LEVIN GT APEX,Petrol,1587,SALOON,C2,-,1,"<= 150,000",1991,2020-11
4148,20_11_4148,Private Car,HONDA,FREED G HONDA SENSING,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2017,2020-11
4149,20_11_4149,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4150,20_11_4150,Private Car,HONDA,CIVIC TYPE R,Petrol,1995,SALOON,C2,-,3,"> 150,000 and <= 300,000",2016,2020-11
4151,20_11_4151,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4152,20_11_4152,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-11
4153,20_11_4153,LGV,ISUZU,NMR85H-VI-C,Diesel,2999,PANTECHNICON,E,5.2,2,"> 300,000 and <= 500,000",2020,2020-11
4154,20_11_4154,LGV,ISUZU,NHR87E-VI-C,Diesel,1898,PANTECHNICON,E,3.5,2,"> 150,000 and <= 300,000",2020,2020-11
4155,20_11_4155,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4156,20_11_4156,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4157,20_11_4157,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4158,20_11_4158,LGV,HINO,300 SERIES XZC720R-HKFQW3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4159,20_11_4159,LGV,MERCEDES BENZ,116BT L FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4160,20_11_4160,LGV,VOLKSWAGEN,TRANSPORTER GT DSG 6S,Diesel,1968,VAN,A,3,5,"> 150,000 and <= 300,000",2019,2020-11
4161,20_11_4161,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4162,20_11_4162,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4163,20_11_4163,LGV,MERCEDES BENZ,116BT FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4164,20_11_4164,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-11
4165,20_11_4165,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4166,20_11_4166,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-11
4167,20_11_4167,LGV,MERCEDES BENZ,116BT L FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4168,20_11_4168,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4169,20_11_4169,LGV,FOTON,SAUVANA,Diesel,2776,VAN,A,2.61,4,"> 150,000 and <= 300,000",2017,2020-11
4170,20_11_4170,LGV,KIA,K2500,Diesel,2497,PANTECHNICON(TL),E,3.24,2,"> 150,000 and <= 300,000",2020,2020-11
4171,20_11_4171,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-11
4172,20_11_4172,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4173,20_11_4173,LGV,MERCEDES BENZ,116BT L FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4174,20_11_4174,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4175,20_11_4175,LGV,HINO,300 SERIES XZC720R-WKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4176,20_11_4176,LGV,ISUZU,NHR87E-VI-C,Diesel,1898,PANTECHNICON,E,3.5,2,"> 150,000 and <= 300,000",2020,2020-11
4177,20_11_4177,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4178,20_11_4178,LGV,MERCEDES BENZ,116BT L FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4179,20_11_4179,LGV,VOLKSWAGEN,TRANSPORTER R DSG,Diesel,1968,VAN,A,3.08,4,"> 300,000 and <= 500,000",2019,2020-11
4180,20_11_4180,LGV,ISUZU,NPR75KJW-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2020,2020-11
4181,20_11_4181,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4182,20_11_4182,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4183,20_11_4183,LGV,MERCEDES BENZ,416BT K,Diesel,2143,VAN,A,4.1,2,"> 300,000 and <= 500,000",2020,2020-11
4184,20_11_4184,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4185,20_11_4185,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4186,20_11_4186,LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4187,20_11_4187,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4188,20_11_4188,LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4189,20_11_4189,LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4190,20_11_4190,LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,TIPPER,E,5.5,5,"> 300,000 and <= 500,000",2020,2020-11
4191,20_11_4191,LGV,MERCEDES BENZ,116BT L FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4192,20_11_4192,LGV,MITSUBISHI FUSO,FEC71GR4SDAM,Diesel,2998,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019,2020-11
4193,20_11_4193,LGV,VOLKSWAGEN,TRANSPORTER GT DSG 5S,Diesel,1968,VAN,A,3,4,"> 150,000 and <= 300,000",2019,2020-11
4194,20_11_4194,LGV,VOLKSWAGEN,TRANSPORTER GT DSG 5S,Diesel,1968,VAN,A,3,4,"> 150,000 and <= 300,000",2019,2020-11
4195,20_11_4195,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4196,20_11_4196,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4197,20_11_4197,LGV,PEUGEOT,EXPERT TRAVELLER,Diesel,1997,VAN,A,2.88,5,"> 150,000 and <= 300,000",2020,2020-11
4198,20_11_4198,LGV,MITSUBISHI,L200,Diesel,2268,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2020,2020-11
4199,20_11_4199,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4200,20_11_4200,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4201,20_11_4201,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4202,20_11_4202,LGV,MERCEDES BENZ,116BT L FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4203,20_11_4203,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4204,20_11_4204,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4205,20_11_4205,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-11
4206,20_11_4206,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4207,20_11_4207,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-11
4208,20_11_4208,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-11
4209,20_11_4209,LGV,PEUGEOT,EXPERT TRAVELLER,Diesel,1997,VAN,A,2.8,4,"> 150,000 and <= 300,000",2020,2020-11
4210,20_11_4210,LGV,MERCEDES BENZ,116BT L FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4211,20_11_4211,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4212,20_11_4212,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4213,20_11_4213,LGV,MERCEDES BENZ,116BT L FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4214,20_11_4214,LGV,ISUZU,NMR85FE-VI-C,Diesel,2999,PANTECHNICON(TL),E,5.2,2,"> 300,000 and <= 500,000",2020,2020-11
4215,20_11_4215,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4216,20_11_4216,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4217,20_11_4217,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-11
4218,20_11_4218,LGV,PEUGEOT,EXPERT TRAVELLER,Diesel,1997,VAN,A,2.88,5,"> 150,000 and <= 300,000",2019,2020-11
4219,20_11_4219,LGV,MITSUBISHI FUSO,FEC71GR4SDAM,Diesel,2998,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4220,20_11_4220,LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,HEARSE,E,5.5,5,"> 300,000 and <= 500,000",2020,2020-11
4221,20_11_4221,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4222,20_11_4222,LGV,FOTON,AUMARK S,Diesel,3760,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4223,20_11_4223,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4224,20_11_4224,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4225,20_11_4225,LGV,ISUZU,NHR87E-VI,Diesel,1898,PANTECHNICON,E,3.5,2,"> 150,000 and <= 300,000",2020,2020-11
4226,20_11_4226,LGV,ISUZU,NHR87E-VI-C,Diesel,1898,PANTECHNICON,E,3.5,2,"> 150,000 and <= 300,000",2020,2020-11
4227,20_11_4227,LGV,KIA,K2500,Diesel,2497,DROP SIDE P/FORM(TL),E,3.24,2,"> 150,000 and <= 300,000",2020,2020-11
4228,20_11_4228,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
4229,20_11_4229,LGV,HINO,300 SERIES XZC710R-WKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4230,20_11_4230,LGV,MERCEDES BENZ,116BT FL,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2020,2020-11
4231,20_11_4231,LGV,HYUNDAI,H-1 M/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4232,20_11_4232,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-11
4233,20_11_4233,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-11
4234,20_11_4234,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-11
