,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Date Of Registration
3675,20_10_3675,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 300,000 and <= 500,000",2020,2020-10
3676,20_10_3676,LGV,MITSUBISHI,L200,Diesel,2268,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2020,2020-10
3677,20_10_3677,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-10
3678,20_10_3678,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2020,2020-10
3679,20_10_3679,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-10
3680,20_10_3680,LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,5,"> 300,000 and <= 500,000",2020,2020-10
3681,20_10_3681,LGV,MITSUBISHI FUSO,FEC71GR4SDAM,Diesel,2998,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019,2020-10
3682,20_10_3682,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-10
3683,20_10_3683,LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-10
3684,20_10_3684,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-10
3685,20_10_3685,LGV,ISUZU,NMR85HE-VI-C,Diesel,2999,PANTECHNICON(TL),E,5.2,2,"> 300,000 and <= 500,000",2020,2020-10
3686,20_10_3686,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-10
3687,20_10_3687,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-10
3688,20_10_3688,LGV,PEUGEOT,EXPERT TRAVELLER,Diesel,1997,VAN,A,2.88,5,"> 150,000 and <= 300,000",2020,2020-10
3689,20_10_3689,LGV,MITSUBISHI,L200,Diesel,2268,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2020,2020-10
3690,20_10_3690,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 300,000 and <= 500,000",2020,2020-10
3691,20_10_3691,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-10
3692,20_10_3692,LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-10
3693,20_10_3693,LGV,HYUNDAI,H-1 M/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-10
3694,20_10_3694,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-10
3695,20_10_3695,LGV,LANDROVER,DEFENDER 110 XS,Petrol,6162,VAN,D,3.05,4,"> 500,000",2015,2020-10
3696,20_10_3696,LGV,HINO,300 SERIES XZC720R-ZKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2020,2020-10
3697,20_10_3697,LGV,MERCEDES BENZ,119BT L,Diesel,2143,VAN,A,3.1,4,"> 300,000 and <= 500,000",2020,2020-10
3698,20_10_3698,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-10
3699,20_10_3699,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-10
3700,20_10_3700,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-10
3701,20_10_3701,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.25,5,"> 150,000 and <= 300,000",2020,2020-10
3702,20_10_3702,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-10
3703,20_10_3703,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-10
3704,20_10_3704,LGV,MERCEDES BENZ,119BT L,Diesel,2143,VAN,A,3.1,4,"> 300,000 and <= 500,000",2020,2020-10
3705,20_10_3705,LGV,HINO,300 SERIES XZU605R-WKMMV3,Diesel,4009,RECOVERY LORRY,E,5.5,2,"> 300,000 and <= 500,000",2020,2020-10
3706,20_10_3706,LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-10
3707,20_10_3707,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-10
3708,20_10_3708,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-10
3709,20_10_3709,LGV,HYUNDAI,H-1 A/T 3-SEAT EURO 6 FACELIFT,Diesel,2497,VAN,A,3.18,2,"> 150,000 and <= 300,000",2020,2020-10
3710,20_10_3710,LGV,KIA,K2500,Diesel,2497,TIPPER,E,3.24,2,"> 150,000 and <= 300,000",2020,2020-10
3711,20_10_3711,LGV,FOTON,AUMARK,Diesel,3760,PANTECHNICON(TL),E,5.5,2,"> 150,000 and <= 300,000",2020,2020-10
3712,20_10_3712,LGV,JAC,HFC1063P71K1C7S,Diesel,3800,FIXED SIDE PLATFORM,E,5.5,2,"> 150,000 and <= 300,000",2019,2020-10
3713,20_10_3713,LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-10
3714,20_10_3714,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-10
3715,20_10_3715,MGV,HINO,300 SERIES XZC720R-HKFTW3,Diesel,4009,SECURITY CARRIER,E,8.5,4,"> 300,000 and <= 500,000",2019,2020-10
3716,20_10_3716,MGV,HINO,700 SERIES FS1ELMD-KAG,Diesel,12913,TIPPER,E,24,2,"> 500,000",2020,2020-10
3717,20_10_3717,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-10
3718,20_10_3718,MGV,UD TRUCKS,CWB5CLLMFQA,Diesel,10836,REFUSE COLLECTOR,E,24,2,"> 500,000",2020,2020-10
3719,20_10_3719,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3720,20_10_3720,MGV,DAF,FT XF105.410,Diesel,12902,TRACTOR,A,16,1,"> 300,000 and <= 500,000",2014,2020-10
3721,20_10_3721,MGV,ISUZU,FSR90Q-VI-C,Diesel,5193,PANTECHNICON(TL),E,14,2,"> 500,000",2020,2020-10
3722,20_10_3722,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON,E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3723,20_10_3723,MGV,MITSUBISHI FUSO,FEC91KR4SDAM,Diesel,2998,PANTECHNICON(TL),E,8.2,2,"> 300,000 and <= 500,000",2020,2020-10
3724,20_10_3724,MGV,ISUZU,FVR34MC-VI-C,Diesel,7790,TIPPER,E,16,2,"> 500,000",2020,2020-10
3725,20_10_3725,MGV,SINOTRUK,ZZ1167M601GE1,Diesel,6871,PANTECHNICON(TL),E,16,1,"> 300,000 and <= 500,000",2015,2020-10
3726,20_10_3726,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3727,20_10_3727,MGV,ISUZU,FVR34QC-VI-C,Diesel,7790,PANTECHNICON,E,16,4,"> 500,000",2019,2020-10
3728,20_10_3728,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3729,20_10_3729,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3730,20_10_3730,MGV,MERCEDES BENZ,1827L,Diesel,7698,DROP SIDE PLATFORM,E,16,1,"> 500,000",2018,2020-10
3731,20_10_3731,MGV,VOLVO,FM410 62R (WB5200) E6,Diesel,10837,PANTECHNICON(TL),E,24,1,"> 500,000",2018,2020-10
3732,20_10_3732,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3733,20_10_3733,MGV,ISUZU,NQR75KE-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3734,20_10_3734,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3735,20_10_3735,MGV,HINO,500 SERIES FE8JJPA-QAH,Diesel,7685,TIPPER,E,14,4,"> 500,000",2019,2020-10
3736,20_10_3736,MGV,UD TRUCKS,CWB5CLSHFQA,Diesel,10836,PANTECHNICON(TL),E,24,2,"> 500,000",2020,2020-10
3737,20_10_3737,MGV,MERCEDES BENZ,2535L,Diesel,7698,PANTECHNICON,E,24,1,"> 500,000",2018,2020-10
3738,20_10_3738,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3739,20_10_3739,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3740,20_10_3740,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3741,20_10_3741,MGV,HINO,700 SERIES FS1EUMA-KAG,Diesel,12913,PANTECHNICON(TL),E,24,2,"> 500,000",2019,2020-10
3742,20_10_3742,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3743,20_10_3743,MGV,HINO,700 SERIES FS1ESMA-KAG,Diesel,12913,TANKER,E,24,2,"> 500,000",2019,2020-10
3744,20_10_3744,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3745,20_10_3745,MGV,MERCEDES BENZ,2535L,Diesel,7698,PANTECHNICON,E,24,1,"> 500,000",2018,2020-10
3746,20_10_3746,MGV,ISUZU,FVR34SC-VI-C-AT,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3747,20_10_3747,MGV,HINO,300 SERIES XZC720R-HKFTW3,Diesel,4009,SECURITY CARRIER,E,8.5,4,"> 300,000 and <= 500,000",2019,2020-10
3748,20_10_3748,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3749,20_10_3749,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON,E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3750,20_10_3750,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3751,20_10_3751,MGV,ISUZU,FXZ77LD-7S-VI-C,Diesel,9839,REFUSE COLLECTOR,E,24,2,"> 500,000",2020,2020-10
3752,20_10_3752,MGV,ISUZU,FRR90KF-VI-C,Diesel,5193,PANTECHNICON(TL),E,11,2,"> 500,000",2020,2020-10
3753,20_10_3753,MGV,HINO,700 SERIES FS1ESMA-KAG,Diesel,12913,LORRY CRANE,E,24,2,"> 500,000",2019,2020-10
3754,20_10_3754,MGV,VOLVO,FM410 62R (WB5200) E6,Diesel,10837,PANTECHNICON(TL),E,24,1,"> 500,000",2018,2020-10
3755,20_10_3755,MGV,ISUZU,CYZ52RX-7S-VI-C,Diesel,15681,TANKER,E,24,2,"> 500,000",2020,2020-10
3756,20_10_3756,MGV,JAC,HFC1091P71K1C6S,Diesel,3800,TANKER,E,9,5,"> 300,000 and <= 500,000",2019,2020-10
3757,20_10_3757,MGV,UD TRUCKS,CWB5CLLMFQA,Diesel,10836,REFUSE COLLECTOR,E,24,2,"> 500,000",2020,2020-10
3758,20_10_3758,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3759,20_10_3759,MGV,HINO,700 SERIES FS1ESMA-KAG,Diesel,12913,TANKER,E,24,2,"> 500,000",2019,2020-10
3760,20_10_3760,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3761,20_10_3761,MGV,MITSUBISHI FUSO,FM65FP6RDAA,Diesel,7545,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3762,20_10_3762,MGV,ISUZU,FVR34SC-VI-C-AT,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3763,20_10_3763,MGV,ISUZU,FSR90N-VI-C,Diesel,5193,PANTECHNICON(TL),E,14,2,"> 500,000",2020,2020-10
3764,20_10_3764,MGV,DONGFENG,KINGRUN,Diesel,6700,PANTECHNICON(TL),E,16,2,"> 300,000 and <= 500,000",2019,2020-10
3765,20_10_3765,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3766,20_10_3766,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3767,20_10_3767,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3768,20_10_3768,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3769,20_10_3769,MGV,JAC,HFC1091P71K1C6S,Diesel,3800,TANKER,E,9,5,"> 300,000 and <= 500,000",2019,2020-10
3770,20_10_3770,MGV,ISUZU,NQR75KW-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-10
3771,20_10_3771,MGV,MERCEDES BENZ,2640LDNA,Diesel,10677,PANTECHNICON(TL),E,24,1,"> 500,000",2018,2020-10
3772,20_10_3772,MGV,ISUZU,FVR34MC-VI-C,Diesel,7790,RECOVERY LORRY,E,16,2,"> 500,000",2019,2020-10
3773,20_10_3773,MGV,VOLVO,FM410 62R (WB5200) E6,Diesel,10837,PANTECHNICON(TL),E,24,1,"> 500,000",2018,2020-10
3774,20_10_3774,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,5,"> 300,000 and <= 500,000",2020,2020-10
3775,20_10_3775,MGV,SCANIA,G410B6X4NZ,Diesel,12742,LORRY CRANE,E,24,5,"> 500,000",2020,2020-10
3776,20_10_3776,MGV,ISUZU,CYZ52SX-7S-VI-C,Diesel,15681,PANTECHNICON(TL),E,24,2,"> 500,000",2020,2020-10
3777,20_10_3777,MGV,ISUZU,FSR90L-VI-C,Diesel,5193,DEMOUNTABLE,E,14,2,"> 500,000",2020,2020-10
3778,20_10_3778,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3779,20_10_3779,MGV,HINO,500 SERIES GH8JP2A-UHH,Diesel,7685,GULLY EMPTIER,E,16,2,"> 500,000",2019,2020-10
3780,20_10_3780,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON,E,16,2,"> 500,000",2019,2020-10
3781,20_10_3781,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3782,20_10_3782,MGV,HINO,700 SERIES FS1EUMA-MXG,Diesel,12913,PANTECHNICON(TL),E,24,2,"> 500,000",2020,2020-10
3783,20_10_3783,MGV,HINO,500 SERIES GH8JR2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3784,20_10_3784,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3785,20_10_3785,MGV,ISUZU,EXR52E-7S-VI-C,Diesel,15681,TRACTOR,A,16,2,"> 500,000",2020,2020-10
3786,20_10_3786,MGV,ISUZU,FVR34SC-VI-C-AT,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3787,20_10_3787,MGV,MITSUBISHI FUSO,FV70HJR4VDAA,Diesel,10677,TRACTOR,A,24,2,"> 500,000",2018,2020-10
3788,20_10_3788,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3789,20_10_3789,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3790,20_10_3790,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3791,20_10_3791,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-10
3792,20_10_3792,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,2,"> 300,000 and <= 500,000",2020,2020-10
3793,20_10_3793,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020,2020-10
3794,20_10_3794,MGV,HINO,500 SERIES FD9JLPA-HAH,Diesel,5123,PANTECHNICON(TL),E,10.4,2,"> 500,000",2019,2020-10
3795,20_10_3795,MGV,MITSUBISHI FUSO,FV70HJR4VDAA,Diesel,10677,TRACTOR,A,24,2,"> 500,000",2018,2020-10
3796,20_10_3796,MGV,MERCEDES BENZ,2535L,Diesel,7698,PANTECHNICON(TL),E,24,1,"> 500,000",2019,2020-10
3797,20_10_3797,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-10
3798,20_10_3798,MGV,HINO,300 SERIES XZC720R-HKFTW3,Diesel,4009,SECURITY CARRIER,E,8.5,4,"> 300,000 and <= 500,000",2019,2020-10
3799,20_10_3799,MGV,HINO,500 SERIES FD9JLPA-HAH,Diesel,5123,PANTECHNICON(TL),E,10.4,5,"> 500,000",2020,2020-10
3800,20_10_3800,HGV,VOLVO,FM420 104R (WB4300) E6,Diesel,12777,TIPPER,E,38,1,"> 500,000",2020,2020-10
3801,20_10_3801,HGV,ISUZU,CYH52TX-7S-VI-C,Diesel,15681,LORRY CRANE,E,30,2,"> 500,000",2020,2020-10
3802,20_10_3802,HGV,MERCEDES BENZ,3541,Diesel,11946,PANTECHNICON(TL),E,30,2,"> 500,000",2016,2020-10
3803,20_10_3803,HGV,HINO,700 SERIES FY1ETNM-KAS,Diesel,12913,CONCRETE MIXER,E,30,1,"> 500,000",2020,2020-10
3804,20_10_3804,HGV,SCANIA,P410B10X4*6NA,Diesel,12742,TIPPER,E,38,1,"> 500,000",2020,2020-10
3805,20_10_3805,HGV,HINO,700 SERIES FY1ETMD-KAG,Diesel,12913,TIPPER,E,30,2,"> 500,000",2020,2020-10
3806,20_10_3806,HGV,SCANIA,P410B10X4*6NA,Diesel,12742,TIPPER,E,38,1,"> 500,000",2020,2020-10
3807,20_10_3807,HGV,MAN,TGS 32.360 8X4 BB,Diesel,10518,PRESSURE TANKER,E,30,2,"> 500,000",2019,2020-10
3808,20_10_3808,HGV,VOLVO,FM420 104R (WB4300) E6,Diesel,12777,TIPPER,E,38,1,"> 500,000",2020,2020-10
3809,20_10_3809,HGV,HINO,700 SERIES FY1ETMD-KAG,Diesel,12913,TIPPER,E,30,2,"> 500,000",2020,2020-10
3810,20_10_3810,HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,TIPPER,E,30,2,"> 500,000",2019,2020-10
3811,20_10_3811,HGV,HINO,700 SERIES FY1ETNM-KAS,Diesel,12913,CONCRETE MIXER,E,30,1,"> 500,000",2020,2020-10
3812,20_10_3812,HGV,MERCEDES BENZ,5042,Diesel,12809,DROP SIDE PLATFORM,E,38,2,"> 500,000",2019,2020-10
3813,20_10_3813,HGV,VOLVO,FM420 104R (WB4300) E6,Diesel,12777,TIPPER,E,38,1,"> 500,000",2020,2020-10
3814,20_10_3814,HGV,MERCEDES BENZ,3541,Diesel,11946,LORRY CRANE,E,30,2,"> 500,000",2016,2020-10
3815,20_10_3815,HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,REFUSE COLLECTOR,E,30,2,"> 500,000",2020,2020-10
3816,20_10_3816,HGV,HINO,700 SERIES FY1ETNM-KAS,Diesel,12913,CONCRETE MIXER,E,30,1,"> 500,000",2020,2020-10
3817,20_10_3817,HGV,ISUZU,FYH77SM-Z9S-VI-C,Diesel,9839,CONCRETE MIXER,E,30,2,"> 500,000",2019,2020-10
3818,20_10_3818,HGV,ISUZU,FYH77SM-Z9S-VI-C,Diesel,9839,CONCRETE MIXER,E,30,2,"> 500,000",2019,2020-10
3819,20_10_3819,HGV,ISUZU,CYH52SD-7S-VI-C-HD,Diesel,15681,TIPPER,E,38,2,"> 500,000",2020,2020-10
3820,20_10_3820,HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,TIPPER,E,30,2,"> 500,000",2019,2020-10
3821,20_10_3821,HGV,HINO,700 SERIES FY1ETNM-KAS,Diesel,12913,CONCRETE MIXER,E,30,1,"> 500,000",2020,2020-10
3822,20_10_3822,HGV,ISUZU,CYH52TX-7S-VI-C,Diesel,15681,LORRY CRANE,E,30,2,"> 500,000",2020,2020-10
3823,20_10_3823,HGV,HINO,700 SERIES FY1ETMD-KAG,Diesel,12913,TIPPER,E,30,2,"> 500,000",2020,2020-10
3824,20_10_3824,HGV,ISUZU,FYH77SM-Z9S-VI-C,Diesel,9839,CONCRETE MIXER,E,30,2,"> 500,000",2019,2020-10
3825,20_10_3825,HGV,ISUZU,CYH52TX-7S-VI-C-HD,Diesel,15681,DROP SIDE PLATFORM,E,38,2,"> 500,000",2020,2020-10
3826,20_10_3826,Motorcycle,HONDA,CBR1000SP,Petrol,1000,SOLO,A,-,1,"> 150,000 and <= 300,000",2020,2020-10
3827,20_10_3827,Motorcycle,HONDA,ZOOMER-X,Petrol,108,SOLO,C2,-,1,"<= 150,000",2020,2020-10
3828,20_10_3828,Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-10
3829,20_10_3829,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020,2020-10
3830,20_10_3830,Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020,2020-10
3831,20_10_3831,Motorcycle,HARLEY-DAVIDSON,SUPERLOW,Petrol,883,SOLO,A,-,1,"<= 150,000",2017,2020-10
3832,20_10_3832,Motorcycle,HONDA,FUSION,Petrol,244,SOLO,C2,-,1,"<= 150,000",1990,2020-10
3833,20_10_3833,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020,2020-10
3834,20_10_3834,Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-10
3835,20_10_3835,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-10
3836,20_10_3836,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-10
3837,20_10_3837,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,2020-10
3838,20_10_3838,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020,2020-10
3839,20_10_3839,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,2020-10
3840,20_10_3840,Motorcycle,YAMAHA,TW200,Petrol,200,SOLO,C2,-,1,"<= 150,000",1999,2020-10
3841,20_10_3841,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-10
3842,20_10_3842,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,2020-10
3843,20_10_3843,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-10
3844,20_10_3844,Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020,2020-10
3845,20_10_3845,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-10
3846,20_10_3846,Motorcycle,YAMAHA,TW200,Petrol,200,SOLO,C2,-,1,"<= 150,000",2000,2020-10
3847,20_10_3847,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020,2020-10
3848,20_10_3848,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020,2020-10
3849,20_10_3849,Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020,2020-10
3850,20_10_3850,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,2020-10
3851,20_10_3851,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-10
3852,20_10_3852,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-10
3853,20_10_3853,Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-10
3854,20_10_3854,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-10
3855,20_10_3855,Motorcycle,KYMCO,NEW DOWNTOWN 350I ABS,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-10
3856,20_10_3856,Motorcycle,YAMAHA,CYGNUS-X S,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-10
3857,20_10_3857,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-10
3858,20_10_3858,Motorcycle,HONDA,NSS 300,Petrol,279,SOLO,B,-,1,"<= 150,000",2020,2020-10
3859,20_10_3859,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-10
3860,20_10_3860,Motorcycle,PIAGGIO,VESPA GTV 300 SEI GIORNI,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-10
