,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Date Of Registration
4633,20_12_4633,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020,2020-12
4634,20_12_4634,Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4635,20_12_4635,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4636,20_12_4636,Motorcycle,HARTFORD,HD-223S,Petrol,223,SOLO,A,-,1,"<= 150,000",2020,2020-12
4637,20_12_4637,Motorcycle,SHERCO,ENDURO 250 SE-R,Petrol,249,SOLO,A,-,-,"<= 150,000",2020,2020-12
4638,20_12_4638,Motorcycle,PIAGGIO,VESPA GTS300 RACING 60S,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-12
4639,20_12_4639,Motorcycle,HONDA,CB400A,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4640,20_12_4640,Motorcycle,YAMAHA,YZF-R6,Petrol,599,SOLO,A,-,1,"<= 150,000",2020,2020-12
4641,20_12_4641,Motorcycle,HONDA,CBR650RA,Petrol,649,SOLO,A,-,1,"<= 150,000",2020,2020-12
4642,20_12_4642,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4643,20_12_4643,Motorcycle,HONDA,CMX500A2,Petrol,471,SOLO,A,-,1,"<= 150,000",2020,2020-12
4644,20_12_4644,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4645,20_12_4645,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4646,20_12_4646,Motorcycle,HONDA,MOTOCOMPO,Petrol,55,SOLO-L50,C2,-,-,"<= 150,000",1982,2020-12
4647,20_12_4647,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020,2020-12
4648,20_12_4648,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020,2020-12
4649,20_12_4649,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4650,20_12_4650,Motorcycle,KTM,250 DUKE ABS,Petrol,249,SOLO,A,-,1,"<= 150,000",2018,2020-12
4651,20_12_4651,Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020,2020-12
4652,20_12_4652,Motorcycle,HYOSUNG,GV300S,Petrol,296,SOLO,A,-,1,"<= 150,000",2020,2020-12
4653,20_12_4653,Motorcycle,YAMAHA,XSR700,Petrol,689,SOLO,A,-,1,"<= 150,000",2020,2020-12
4654,20_12_4654,Motorcycle,HONDA,SQUASH,Petrol,55,SOLO-L50,C2,-,-,"<= 150,000",1981,2020-12
4655,20_12_4655,Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4656,20_12_4656,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4657,20_12_4657,Motorcycle,YAMAHA,XMAX300SP,Petrol,292,SOLO,A,-,1,"<= 150,000",2020,2020-12
4658,20_12_4658,Motorcycle,TRIUMPH,STREET SCRAMBLER,Petrol,900,SOLO,A,-,1,"<= 150,000",2020,2020-12
4659,20_12_4659,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4660,20_12_4660,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,B,-,1,"<= 150,000",2020,2020-12
4661,20_12_4661,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,2020-12
4662,20_12_4662,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4663,20_12_4663,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4664,20_12_4664,Motorcycle,HARLEY-DAVIDSON,DELUXE,Petrol,1745,SOLO,A,-,1,"> 150,000 and <= 300,000",2020,2020-12
4665,20_12_4665,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,2020-12
4666,20_12_4666,Motorcycle,DACHANGJIANG,VS125E,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4667,20_12_4667,Motorcycle,B.M.W.,C 400 X,Petrol,350,SOLO,A,-,1,"<= 150,000",2019,2020-12
4668,20_12_4668,Motorcycle,HONDA,CLICK 150,Petrol,150,SOLO,B,-,1,"<= 150,000",2020,2020-12
4669,20_12_4669,Motorcycle,BRIDGESTONE,350GTR,Petrol,345,SOLO,D,-,1,"<= 150,000",1967,2020-12
4670,20_12_4670,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4671,20_12_4671,Motorcycle,YAMAHA,XMAX300SP,Petrol,292,SOLO,A,-,1,"<= 150,000",2020,2020-12
4672,20_12_4672,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4673,20_12_4673,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020,2020-12
4674,20_12_4674,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,2020-12
4675,20_12_4675,Motorcycle,SHERCO,ENDURO 250 SE-R,Petrol,249,SOLO,A,-,-,"<= 150,000",2020,2020-12
4676,20_12_4676,Motorcycle,YAMAHA,MT-09,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,2020-12
4677,20_12_4677,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4678,20_12_4678,Motorcycle,PIAGGIO,VESPA GTS 300 SUPERSPORT HPE,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-12
4679,20_12_4679,Motorcycle,DACHANGJIANG,SUPER E125S,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4680,20_12_4680,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4681,20_12_4681,Motorcycle,YAMAHA,XSR700,Petrol,689,SOLO,A,-,1,"<= 150,000",2020,2020-12
4682,20_12_4682,Motorcycle,YAMAHA,AEROX155 ABS,Petrol,155,SOLO,B,-,1,"<= 150,000",2020,2020-12
4683,20_12_4683,Motorcycle,PIAGGIO,MEDLEY S 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4684,20_12_4684,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,2020-12
4685,20_12_4685,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4686,20_12_4686,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4687,20_12_4687,Motorcycle,YAMAHA,TW200,Petrol,196,SOLO,C2,-,1,"<= 150,000",1987,2020-12
4688,20_12_4688,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4689,20_12_4689,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4690,20_12_4690,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4691,20_12_4691,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020,2020-12
4692,20_12_4692,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4693,20_12_4693,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4694,20_12_4694,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020,2020-12
4695,20_12_4695,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4696,20_12_4696,Motorcycle,HONDA,CMX500A,Petrol,471,SOLO,A,-,1,"<= 150,000",2020,2020-12
4697,20_12_4697,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020,2020-12
4698,20_12_4698,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4699,20_12_4699,Motorcycle,HONDA,CRF1100D4,Petrol,1084,SOLO,A,-,1,"<= 150,000",2020,2020-12
4700,20_12_4700,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020,2020-12
4701,20_12_4701,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,2020-12
4702,20_12_4702,Motorcycle,YAMAHA,XSR 900,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,2020-12
4703,20_12_4703,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4704,20_12_4704,Motorcycle,HONDA,CBR650RA,Petrol,649,SOLO,A,-,1,"<= 150,000",2020,2020-12
4705,20_12_4705,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4706,20_12_4706,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020,2020-12
4707,20_12_4707,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4708,20_12_4708,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4709,20_12_4709,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4710,20_12_4710,Motorcycle,BRP,RYKER RALLY 900,Petrol,899,OTHERS,A,-,1,"<= 150,000",2020,2020-12
4711,20_12_4711,Motorcycle,YAMAHA,SR400,Petrol,399,SOLO,C2,-,1,"<= 150,000",2008,2020-12
4712,20_12_4712,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4713,20_12_4713,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020,2020-12
4714,20_12_4714,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4715,20_12_4715,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4716,20_12_4716,Motorcycle,DACHANGJIANG,DF150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4717,20_12_4717,Motorcycle,YAMAHA,XV950R,Petrol,942,SOLO,A,-,1,"<= 150,000",2020,2020-12
4718,20_12_4718,Motorcycle,MV AGUSTA,SUPERVELOCE 800,Petrol,798,SOLO,A,-,1,"> 150,000 and <= 300,000",2020,2020-12
4719,20_12_4719,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4720,20_12_4720,Motorcycle,HONDA,MONKEY,Petrol,102,SOLO-L50,C2,-,-,"<= 150,000",1988,2020-12
4721,20_12_4721,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4722,20_12_4722,Motorcycle,KTM,150 EXC TPI,Petrol,144,SOLO,A,-,-,"<= 150,000",2020,2020-12
4723,20_12_4723,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4724,20_12_4724,Motorcycle,ADIVA,AD1 200LT ABS,Petrol,189,SALOON,A,-,1,"<= 150,000",2020,2020-12
4725,20_12_4725,Motorcycle,HONDA,MONKEY,Petrol,125,SOLO,C2,-,-,"<= 150,000",2020,2020-12
4726,20_12_4726,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4727,20_12_4727,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4728,20_12_4728,Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4729,20_12_4729,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020,2020-12
4730,20_12_4730,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4731,20_12_4731,Motorcycle,SUZUKI,SV650,Petrol,645,SOLO,A,-,1,"<= 150,000",2020,2020-12
4732,20_12_4732,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4733,20_12_4733,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4734,20_12_4734,Motorcycle,ZNEN,VERACRUZ 125,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4735,20_12_4735,Motorcycle,YAMAHA,TW200,Petrol,196,SOLO,C2,-,1,"<= 150,000",2000,2020-12
4736,20_12_4736,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4737,20_12_4737,Motorcycle,YAMAHA,YZF-R6,Petrol,599,SOLO,A,-,1,"<= 150,000",2020,2020-12
4738,20_12_4738,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,A,-,1,"<= 150,000",2020,2020-12
4739,20_12_4739,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4740,20_12_4740,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4741,20_12_4741,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4742,20_12_4742,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4743,20_12_4743,Motorcycle,HARLEY-DAVIDSON,FLSTFSE2 SCREAMIN' EAGLE FAT BOY,Petrol,1690,SOLO,C2,-,1,"<= 150,000",2006,2020-12
4744,20_12_4744,Motorcycle,YAMAHA,MT-09 SP,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,2020-12
4745,20_12_4745,Motorcycle,B.M.W.,G 310 GS,Petrol,313,SOLO,A,-,1,"<= 150,000",2020,2020-12
4746,20_12_4746,Motorcycle,HONDA,CBR650RA,Petrol,649,SOLO,A,-,1,"<= 150,000",2020,2020-12
4747,20_12_4747,Motorcycle,B.M.W.,G 310 R,Petrol,313,SOLO,A,-,1,"<= 150,000",2020,2020-12
4748,20_12_4748,Motorcycle,ZNEN,VERACRUZ 125,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4749,20_12_4749,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020,2020-12
4750,20_12_4750,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4751,20_12_4751,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,2020-12
4752,20_12_4752,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4753,20_12_4753,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020,2020-12
4754,20_12_4754,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,A,-,1,"<= 150,000",2020,2020-12
4755,20_12_4755,Motorcycle,HONDA,NSS 350,Petrol,330,SOLO,B,-,1,"<= 150,000",2020,2020-12
4756,20_12_4756,Motorcycle,PIAGGIO,VESPA GTS 300 SUPERSPORT HPE,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-12
4757,20_12_4757,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,2020-12
4758,20_12_4758,Motorcycle,HONDA,CMX500A2,Petrol,471,SOLO,A,-,1,"<= 150,000",2020,2020-12
4759,20_12_4759,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4760,20_12_4760,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020,2020-12
4761,20_12_4761,Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4762,20_12_4762,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020,2020-12
4763,20_12_4763,Motorcycle,YAMAHA,XMAX300SP,Petrol,292,SOLO,A,-,1,"<= 150,000",2020,2020-12
4764,20_12_4764,Motorcycle,KAWASAKI,NINJA 400,Petrol,399,SOLO,B,-,1,"<= 150,000",2020,2020-12
4765,20_12_4765,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4766,20_12_4766,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020,2020-12
4767,20_12_4767,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4768,20_12_4768,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4769,20_12_4769,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4770,20_12_4770,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020,2020-12
4771,20_12_4771,Motorcycle,HARTFORD,HY-125K3,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4772,20_12_4772,Motorcycle,YAMAHA,MT-09 SP,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,2020-12
4773,20_12_4773,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4774,20_12_4774,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4775,20_12_4775,Motorcycle,KAWASAKI,NINJA650 ABS,Petrol,649,SOLO,A,-,1,"<= 150,000",2018,2020-12
4776,20_12_4776,Motorcycle,YAMAHA,YZF-R6,Petrol,599,SOLO,A,-,1,"<= 150,000",2020,2020-12
4777,20_12_4777,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4778,20_12_4778,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4779,20_12_4779,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020,2020-12
4780,20_12_4780,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020,2020-12
4781,20_12_4781,Motorcycle,HARLEY-DAVIDSON,XL1200CX,Petrol,1202,SOLO,B,-,1,"<= 150,000",2018,2020-12
4782,20_12_4782,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020,2020-12
4783,20_12_4783,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4784,20_12_4784,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4785,20_12_4785,Motorcycle,ZNEN,CRUISE 125,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4786,20_12_4786,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4787,20_12_4787,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4788,20_12_4788,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4789,20_12_4789,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4790,20_12_4790,Motorcycle,MOTO GUZZI,V7 III RACER 10TH ANNIVERSARY,Petrol,744,SOLO,A,-,-,"<= 150,000",2020,2020-12
4791,20_12_4791,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4792,20_12_4792,Motorcycle,HARLEY-DAVIDSON,SOFTAIL STANDARD,Petrol,1745,SOLO,A,-,1,"<= 150,000",2020,2020-12
4793,20_12_4793,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,2020-12
4794,20_12_4794,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4795,20_12_4795,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,2020-12
4796,20_12_4796,Motorcycle,B.M.W.,G 310 R,Petrol,313,SOLO,A,-,1,"<= 150,000",2020,2020-12
4797,20_12_4797,Motorcycle,KAWASAKI,NINJA650 ABS,Petrol,649,SOLO,A,-,1,"<= 150,000",2020,2020-12
4798,20_12_4798,Motorcycle,PIAGGIO,VESPA GTV 300 SEI GIORNI,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-12
4799,20_12_4799,Motorcycle,PIAGGIO,VESPA GTS 300 SUPERTECH,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-12
4800,20_12_4800,Motorcycle,HONDA,CB400A,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4801,20_12_4801,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4802,20_12_4802,Motorcycle,ZNEN,VERACRUZ 125,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4803,20_12_4803,Motorcycle,KTM,RC390 ABS,Petrol,373,SOLO,A,-,1,"<= 150,000",2018,2020-12
4804,20_12_4804,Motorcycle,SUZUKI,DL1050,Petrol,1037,SOLO,A,-,1,"<= 150,000",2020,2020-12
4805,20_12_4805,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,B,-,1,"<= 150,000",2020,2020-12
4806,20_12_4806,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4807,20_12_4807,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,2020-12
4808,20_12_4808,Motorcycle,HONDA,SDH125T-37,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4809,20_12_4809,Motorcycle,YAMAHA,YZF-R6,Petrol,599,SOLO,A,-,1,"<= 150,000",2020,2020-12
4810,20_12_4810,Motorcycle,YAMAHA,XSR 900,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,2020-12
4811,20_12_4811,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4812,20_12_4812,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4813,20_12_4813,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4814,20_12_4814,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4815,20_12_4815,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4816,20_12_4816,Motorcycle,YAMAHA,TMAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020,2020-12
4817,20_12_4817,Motorcycle,YAMAHA,TRACER 900GT,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,2020-12
4818,20_12_4818,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,2020-12
4819,20_12_4819,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4820,20_12_4820,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4821,20_12_4821,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,B,-,1,"<= 150,000",2020,2020-12
4822,20_12_4822,Motorcycle,HONDA,CT125,Petrol,125,SOLO,C2,-,1,"<= 150,000",2020,2020-12
4823,20_12_4823,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4824,20_12_4824,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4825,20_12_4825,Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4826,20_12_4826,Motorcycle,YAMAHA,MT-07A,Petrol,689,SOLO,A,-,1,"<= 150,000",2020,2020-12
4827,20_12_4827,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-12
4828,20_12_4828,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4829,20_12_4829,Motorcycle,HONDA,NSS 300,Petrol,279,SOLO,B,-,1,"<= 150,000",2020,2020-12
4830,20_12_4830,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4831,20_12_4831,Motorcycle,HONDA,MONKEY,Petrol,125,SOLO,C2,-,-,"<= 150,000",2020,2020-12
4832,20_12_4832,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,2020-12
4833,20_12_4833,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4834,20_12_4834,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,2020-12
4835,20_12_4835,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,2020-12
4836,20_12_4836,Motorcycle,HONDA,CMX500A2,Petrol,471,SOLO,A,-,1,"<= 150,000",2020,2020-12
4837,20_12_4837,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4838,20_12_4838,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-12
4839,20_12_4839,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,2020-12
4840,20_12_4840,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,B,-,1,"<= 150,000",2020,2020-12
4841,20_12_4841,Motorcycle,HONDA,CMX500A,Petrol,471,SOLO,A,-,1,"<= 150,000",2020,2020-12
