,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Date Of Registration
3081,20_05_3081,LGV,HINO,300 SERIES XZC710R-QKFQW3,Diesel,4009,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2019,2020-05
3082,20_05_3082,LGV,ISUZU,NHR87E-VI,Diesel,1898,PANTECHNICON,E,3.5,2,"> 150,000 and <= 300,000",2020,2020-05
3083,20_05_3083,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3084,20_05_3084,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3085,20_05_3085,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3086,20_05_3086,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3087,20_05_3087,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3088,20_05_3088,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3089,20_05_3089,LGV,TOYOTA,HIACE,Diesel,2755,VAN,F,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3090,20_05_3090,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3091,20_05_3091,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3092,20_05_3092,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3093,20_05_3093,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3094,20_05_3094,LGV,ISUZU,NMR85F-VI-C,Diesel,2999,PANTECHNICON,E,5.2,2,"> 300,000 and <= 500,000",2020,2020-05
3095,20_05_3095,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3096,20_05_3096,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3097,20_05_3097,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3098,20_05_3098,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3099,20_05_3099,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3100,20_05_3100,LGV,PEUGEOT,EXPERT COMBI,Diesel,1997,VAN,A,3.1,5,"> 150,000 and <= 300,000",2019,2020-05
3101,20_05_3101,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3102,20_05_3102,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3103,20_05_3103,LGV,HINO,300 SERIES XZC720R-HKFQW3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-05
3104,20_05_3104,LGV,HINO,300 SERIES XZC710R-HKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-05
3105,20_05_3105,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3106,20_05_3106,LGV,ISUZU,NPR75FHE-VI-C,Diesel,5193,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2020,2020-05
3107,20_05_3107,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3108,20_05_3108,LGV,SSANGYONG,MUSSO,Diesel,2157,PICK-UP,A,2.88,4,"> 150,000 and <= 300,000",2020,2020-05
3109,20_05_3109,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 300,000 and <= 500,000",2020,2020-05
3110,20_05_3110,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3111,20_05_3111,LGV,VOLKSWAGEN,TRANSPORTER GT DSG 5S,Diesel,1968,VAN,A,3,4,"> 300,000 and <= 500,000",2019,2020-05
3112,20_05_3112,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019,2020-05
3113,20_05_3113,LGV,PEUGEOT,EXPERT COMBI,Diesel,1997,VAN,A,3.1,5,"> 150,000 and <= 300,000",2019,2020-05
3114,20_05_3114,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-05
3115,20_05_3115,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019,2020-05
3116,20_05_3116,LGV,KIA,K2500,Diesel,2497,DROP SIDE PLATFORM,E,3.24,2,"> 150,000 and <= 300,000",2016,2020-05
3117,20_05_3117,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3118,20_05_3118,LGV,JAC,HFC1073P71K1C2S,Diesel,2970,DROP SIDE PLATFORM,E,5.5,5,"> 150,000 and <= 300,000",2019,2020-05
3119,20_05_3119,LGV,MITSUBISHI,L200,Diesel,2268,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2019,2020-05
3120,20_05_3120,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3121,20_05_3121,LGV,ISUZU,NMR85H-VI-C,Diesel,2999,PANTECHNICON,E,5.2,2,"> 300,000 and <= 500,000",2020,2020-05
3122,20_05_3122,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3123,20_05_3123,LGV,SSANGYONG,MUSSO,Diesel,2157,PICK-UP,A,2.88,4,"> 150,000 and <= 300,000",2019,2020-05
3124,20_05_3124,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3125,20_05_3125,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019,2020-05
3126,20_05_3126,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3127,20_05_3127,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3128,20_05_3128,LGV,HINO,300 SERIES XZC710R-HKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019,2020-05
3129,20_05_3129,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3130,20_05_3130,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3131,20_05_3131,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3132,20_05_3132,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3133,20_05_3133,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3134,20_05_3134,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019,2020-05
3135,20_05_3135,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3136,20_05_3136,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3137,20_05_3137,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3138,20_05_3138,LGV,ISUZU,NPR75FHE-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-05
3139,20_05_3139,LGV,ISUZU,TFS87JE-VI-AT,Diesel,1898,PICK-UP,A,3.05,3,"> 150,000 and <= 300,000",2018,2020-05
3140,20_05_3140,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3141,20_05_3141,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3142,20_05_3142,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3143,20_05_3143,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3144,20_05_3144,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019,2020-05
3145,20_05_3145,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3146,20_05_3146,LGV,FOTON,TUNLAND,Diesel,2776,PICK-UP,A,2.9,4,"> 150,000 and <= 300,000",2017,2020-05
3147,20_05_3147,LGV,ISUZU,NMR85H-VI-C,Diesel,2999,PANTECHNICON,E,5.2,2,"> 300,000 and <= 500,000",2020,2020-05
3148,20_05_3148,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3149,20_05_3149,LGV,PEUGEOT,EXPERT COMBI,Diesel,1997,VAN,A,3.1,5,"> 150,000 and <= 300,000",2019,2020-05
3150,20_05_3150,LGV,MAXUS,V80 SV6 E119/3003133,Diesel,2499,DROP SIDE P/FORM(TL),E,3.5,2,"<= 150,000",2016,2020-05
3151,20_05_3151,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019,2020-05
3152,20_05_3152,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3153,20_05_3153,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019,2020-05
3154,20_05_3154,LGV,HINO,300 SERIES XZC720R-HKTQV3,Diesel,4009,PANTECHNICON(TL),F,5.5,2,"> 300,000 and <= 500,000",2020,2020-05
3155,20_05_3155,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019,2020-05
3156,20_05_3156,LGV,SSANGYONG,STAVIC,Diesel,2157,VAN,A,2.82,4,"> 150,000 and <= 300,000",2019,2020-05
3157,20_05_3157,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3158,20_05_3158,LGV,PEUGEOT,EXPERT COMBI,Diesel,1997,VAN,A,3.1,5,"> 150,000 and <= 300,000",2019,2020-05
3159,20_05_3159,LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020,2020-05
3160,20_05_3160,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3161,20_05_3161,LGV,PEUGEOT,EXPERT TRAVELLER,Diesel,1997,VAN,A,2.8,4,"> 150,000 and <= 300,000",2019,2020-05
3162,20_05_3162,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3163,20_05_3163,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3164,20_05_3164,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3165,20_05_3165,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2020,2020-05
3166,20_05_3166,LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3167,20_05_3167,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3168,20_05_3168,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3169,20_05_3169,LGV,HINO,300 SERIES XZC710R-QKFQW3,Diesel,4009,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2019,2020-05
3170,20_05_3170,LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,F,3.2,5,"> 150,000 and <= 300,000",2019,2020-05
3171,20_05_3171,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019,2020-05
3172,20_05_3172,LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020,2020-05
3173,20_05_3173,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2020,2020-05
3174,20_05_3174,LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2020,2020-05
3175,20_05_3175,LGV,PEUGEOT,EXPERT COMBI,Diesel,1997,VAN,A,3.1,5,"> 150,000 and <= 300,000",2019,2020-05
3176,20_05_3176,MGV,ISUZU,FVR34QC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,4,"> 500,000",2020,2020-05
3177,20_05_3177,MGV,HINO,300 SERIES XZC720R-HKFTW3,Diesel,4009,PANTECHNICON(TL),E,8.5,2,"> 300,000 and <= 500,000",2019,2020-05
3178,20_05_3178,MGV,SCANIA,P410B6X2NA,Diesel,12742,PANTECHNICON(TL),E,24,1,"> 500,000",2018,2020-05
3179,20_05_3179,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3180,20_05_3180,MGV,ISUZU,FXZ77LD-7S-VI-C,Diesel,9839,DEMOUNTABLE,E,24,2,"> 500,000",2020,2020-05
3181,20_05_3181,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,DROP SIDE PLATFORM,E,16,2,"> 500,000",2019,2020-05
3182,20_05_3182,MGV,ISUZU,FSR90L-VI-C,Diesel,5193,TIPPER,E,14,4,"> 500,000",2020,2020-05
3183,20_05_3183,MGV,ISUZU,CYZ52SX-7S-VI-C,Diesel,15681,PANTECHNICON(TL),E,24,2,"> 500,000",2020,2020-05
3184,20_05_3184,MGV,ISUZU,FSR90Q-VI-C,Diesel,5193,PANTECHNICON(TL),E,14,2,"> 500,000",2020,2020-05
3185,20_05_3185,MGV,SCANIA,P410A6X2NA,Diesel,12742,TRACTOR,A,24,1,"> 500,000",2019,2020-05
3186,20_05_3186,MGV,MERCEDES BENZ,2535L,Diesel,7698,DROP SIDE P/FORM(TL),E,24,3,"> 500,000",2019,2020-05
3187,20_05_3187,MGV,ISUZU,FVR34QC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,4,"> 500,000",2020,2020-05
3188,20_05_3188,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3189,20_05_3189,MGV,SCANIA,P410A6X2NA,Diesel,12742,TRACTOR,A,24,1,"> 500,000",2019,2020-05
3190,20_05_3190,MGV,ISUZU,EXR52E-7S-VI-C,Diesel,15681,TRACTOR,A,16,2,"> 500,000",2019,2020-05
3191,20_05_3191,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3192,20_05_3192,MGV,ISUZU,FRR90M-VI-C,Diesel,5193,PANTECHNICON(TL),E,11,2,"> 500,000",2020,2020-05
3193,20_05_3193,MGV,HINO,500 SERIES GH8JP2A-UHH,Diesel,7685,TIPPER,E,16,2,"> 500,000",2019,2020-05
3194,20_05_3194,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,SECURITY CARRIER,E,9,4,"> 300,000 and <= 500,000",2019,2020-05
3195,20_05_3195,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-05
3196,20_05_3196,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,2,"> 500,000",2020,2020-05
3197,20_05_3197,MGV,SCANIA,P410LB6X2MNA,Diesel,12742,PANTECHNICON(TL),E,24,1,"> 500,000",2018,2020-05
3198,20_05_3198,MGV,ISUZU,NQR75KE-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-05
3199,20_05_3199,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON,E,16,2,"> 500,000",2019,2020-05
3200,20_05_3200,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-05
3201,20_05_3201,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-05
3202,20_05_3202,MGV,MITSUBISHI FUSO,FV70HSK2VDAA,Diesel,10677,PANTECHNICON(TL),E,24,2,"> 500,000",2017,2020-05
3203,20_05_3203,MGV,ISUZU,FRR90K-VI-C,Diesel,5193,PANTECHNICON(TL),E,11,2,"> 500,000",2020,2020-05
3204,20_05_3204,MGV,SCANIA,P410B6X2NA,Diesel,12742,PANTECHNICON(TL),E,24,1,"> 500,000",2018,2020-05
3205,20_05_3205,MGV,HINO,700 SERIES FS1ELMD-KAG,Diesel,12913,TIPPER,E,24,2,"> 500,000",2019,2020-05
3206,20_05_3206,MGV,SCANIA,R450LA4X2MNA,Diesel,12742,TRACTOR,A,16,1,"> 500,000",2018,2020-05
3207,20_05_3207,MGV,MERCEDES BENZ,2645LS,Diesel,12809,TRACTOR,A,24,1,"> 500,000",2017,2020-05
3208,20_05_3208,MGV,SCANIA,P410A6X4NA,Diesel,12742,TRACTOR,A,24,1,"> 500,000",2019,2020-05
3209,20_05_3209,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-05
3210,20_05_3210,MGV,HINO,500 SERIES GH8JP2A-UHH,Diesel,7685,LORRY CRANE,E,16,2,"> 500,000",2019,2020-05
3211,20_05_3211,MGV,SCANIA,P410B6X2NA,Diesel,12742,PANTECHNICON(TL),E,24,1,"> 500,000",2018,2020-05
3212,20_05_3212,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-05
3213,20_05_3213,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,DROP SIDE PLATFORM,E,16,2,"> 500,000",2019,2020-05
3214,20_05_3214,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3215,20_05_3215,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-05
3216,20_05_3216,MGV,HINO,300 SERIES XZC720R-HKFTW3,Diesel,4009,TIPPER,E,8.5,2,"> 300,000 and <= 500,000",2019,2020-05
3217,20_05_3217,MGV,SCANIA,P250B4X2NA,Diesel,6690,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3218,20_05_3218,MGV,MERCEDES BENZ,2535L,Diesel,7698,PANTECHNICON,E,24,1,"> 500,000",2018,2020-05
3219,20_05_3219,MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-05
3220,20_05_3220,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020,2020-05
3221,20_05_3221,MGV,ISUZU,FSR90N-VI-C,Diesel,5193,PANTECHNICON(TL),E,14,4,"> 500,000",2020,2020-05
3222,20_05_3222,MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3223,20_05_3223,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,SECURITY CARRIER,E,9,4,"> 300,000 and <= 500,000",2019,2020-05
3224,20_05_3224,MGV,SCANIA,R500A6X2NB,Diesel,12742,TRACTOR,A,24,1,"> 500,000",2019,2020-05
3225,20_05_3225,MGV,ISUZU,FXZ77LD-7S-VI-C,Diesel,9839,REFUSE COLLECTOR,E,24,2,"> 500,000",2020,2020-05
3226,20_05_3226,MGV,VOLVO,FM410 42T (WB3500) E6,Diesel,10837,TRACTOR,A,16,1,"> 500,000",2017,2020-05
3227,20_05_3227,MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020,2020-05
3228,20_05_3228,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3229,20_05_3229,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,DROP SIDE PLATFORM,E,16,2,"> 500,000",2019,2020-05
3230,20_05_3230,MGV,ISUZU,FXZ77ND-7S-VI-C,Diesel,9839,DEMOUNTABLE,E,24,2,"> 500,000",2020,2020-05
3231,20_05_3231,MGV,VOLVO,FM410 42T (WB3500) E6,Diesel,10837,TRACTOR,A,16,1,"> 500,000",2017,2020-05
3232,20_05_3232,MGV,HINO,500 SERIES GH8JR2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3233,20_05_3233,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2019,2020-05
3234,20_05_3234,MGV,SCANIA,P410A6X2NA,Diesel,12742,TRACTOR,A,24,1,"> 500,000",2019,2020-05
3235,20_05_3235,MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON,E,16,2,"> 500,000",2019,2020-05
3236,20_05_3236,MGV,ISUZU,FVR34MC-VI-C,Diesel,7790,TANKER,E,16,2,"> 500,000",2019,2020-05
3237,20_05_3237,HGV,VOLVO,FM420 104R (WB5100) E6,Diesel,12777,LORRY CRANE,E,38,2,"> 500,000",2017,2020-05
3238,20_05_3238,HGV,SCANIA,P450B10X4*6NA,Diesel,12742,DROP SIDE PLATFORM,E,38,2,"> 500,000",2019,2020-05
3239,20_05_3239,HGV,MAN,TGS 32.360 8X4 BB,Diesel,10518,CONCRETE MIXER,E,30,1,"> 500,000",2016,2020-05
3240,20_05_3240,HGV,SCANIA,P410B10X4*6NA,Diesel,12742,TIPPER,E,38,1,"> 500,000",2020,2020-05
3241,20_05_3241,HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,TIPPER,E,30,2,"> 500,000",2019,2020-05
3242,20_05_3242,HGV,MAN,TGS 32.360 8X4 BB,Diesel,10518,CONCRETE MIXER,E,30,1,"> 500,000",2016,2020-05
3243,20_05_3243,HGV,MAN,TGS 32.360 8X4 BB,Diesel,10518,CONCRETE MIXER,E,30,1,"> 500,000",2016,2020-05
3244,20_05_3244,HGV,SCANIA,P410LB10X4*6MNA,Diesel,12742,DROP SIDE PLATFORM,E,38,1,"> 500,000",2018,2020-05
3245,20_05_3245,HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,TIPPER,E,30,2,"> 500,000",2019,2020-05
3246,20_05_3246,HGV,ISUZU,CYH52TX-7S-VI-C,Diesel,15681,DROP SIDE PLATFORM,E,30,2,"> 500,000",2020,2020-05
3247,20_05_3247,HGV,MERCEDES BENZ,3643,Diesel,10677,LORRY CRANE,E,30,2,"> 500,000",2018,2020-05
3248,20_05_3248,HGV,SCANIA,G410LB10X4*6MNA,Diesel,12742,DROP SIDE PLATFORM,E,38,1,"> 500,000",2018,2020-05
3249,20_05_3249,HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,TIPPER,E,30,2,"> 500,000",2019,2020-05
3250,20_05_3250,HGV,ISUZU,CYH52TX-7S-VI-C,Diesel,15681,LORRY CRANE,E,30,2,"> 500,000",2020,2020-05
3251,20_05_3251,HGV,SCANIA,P410LB10X4*6MNA_AD5100_GRSO905,Diesel,12742,DROP SIDE PLATFORM,E,38,1,"> 500,000",2018,2020-05
3252,20_05_3252,HGV,ISUZU,CYH52TX-7S-VI-C,Diesel,15681,LORRY CRANE,E,30,2,"> 500,000",2020,2020-05
3253,20_05_3253,HGV,MAN,TGS 32.360 8X4 BB,Diesel,10518,CONCRETE MIXER,E,30,1,"> 500,000",2016,2020-05
3254,20_05_3254,HGV,SCANIA,G410LB10X4*6MNA,Diesel,12742,DROP SIDE PLATFORM,E,38,1,"> 500,000",2018,2020-05
3255,20_05_3255,HGV,MAN,TGS 32.360 8X4 BB,Diesel,10518,CONCRETE MIXER,E,30,1,"> 500,000",2016,2020-05
3256,20_05_3256,HGV,ISUZU,CYH52TX-7S-VI-C,Diesel,15681,TANKER,E,30,2,"> 500,000",2020,2020-05
3257,20_05_3257,HGV,SCANIA,G410LB10X4*6MNA,Diesel,12742,DROP SIDE PLATFORM,E,38,1,"> 500,000",2018,2020-05
3258,20_05_3258,Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-05
3259,20_05_3259,Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020,2020-05
3260,20_05_3260,Motorcycle,YAMAHA,AEROX155 ABS,Petrol,155,SOLO,B,-,1,"<= 150,000",2020,2020-05
3261,20_05_3261,Motorcycle,YAMAHA,QBIX,Petrol,125,SOLO,B,-,1,"<= 150,000",2020,2020-05
3262,20_05_3262,Motorcycle,KAWASAKI,NINJA ZX-6R,Petrol,599,SOLO,A,-,1,"<= 150,000",2019,2020-05
3263,20_05_3263,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,2020-05
3264,20_05_3264,Motorcycle,KAWASAKI,Z400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,2020-05
